Series Name,Series Code,Country Name,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Moldova,10.5882202,14.2143863,30.64927637,31.59557035,32.49762666,33.30445891,34.30954128,35.02731701,35.19619343,34.98766886,34.31574587,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Monaco,82.88606563,93.41666407,98.07767752,118.9045547,116.4608495,119.4144011,121.7248995,123.8402368,132.9532917,128.09238,120.6543702,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Mongolia,3.038102995,4.900993671,7.615140187,7.068085261,7.123393413,6.809977021,6.318863258,6.188569297,7.924127555,8.745454234,7.601524847,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Montenegro,..,..,28.13323872,27.72792731,27.50508807,27.5288249,27.33991219,27.20254658,26.4939457,24.84860576,23.8189876,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Morocco,1.633233737,4.963406113,9.662876463,11.2425425,11.84919203,11.12333147,10.08283749,8.861026746,7.427655806,6.54501465,6.020104655,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Mozambique,0.349639913,0.469007396,0.344091879,0.352925439,0.367426154,0.358482911,0.34971479,0.30025836,0.328093059,0.329225609,0.303485483,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Myanmar,0.166384149,0.560039626,0.985744367,0.861972791,0.949937043,1.000682645,0.992900795,1.00416797,0.980644487,0.950663742,0.942259497,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Namibia,3.744400179,5.804990956,6.886517898,6.935952355,7.208140371,7.172515735,7.579425093,7.968167619,7.776572964,7.628711278,7.709580039,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Nauru,13.10472862,17.92471619,17.89620203,18.92995915,0,0,0,0,0,..,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Nepal,0.316489244,1.151173061,3.066967748,3.061279883,3.135280855,3.113604997,3.027195121,2.982636145,2.977396754,2.977922886,2.984456839,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Netherlands,46.60739469,62.3523671,44.3354001,43.81303331,43.52629691,42.79918297,42.96991902,42.51678881,41.33917748,41.26957685,40.28312047,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,New Caledonia,16.84021906,24.28693872,26.31510803,27.75577748,29.30444559,30.50451186,31.60119295,33.13891835,34.06151857,29.53444273,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,New Zealand,43.23152882,47.45943009,40.90518739,43.25758783,43.038953,42.59249652,42.1538652,41.05854705,40.64728941,40.24892546,39.21675943,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Nicaragua,1.119632035,3.224594779,4.489039575,4.434466491,4.436889847,4.870633173,4.992261838,5.344497587,5.505174114,5.658378233,5.781341064,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Niger,0.119578427,0.181904791,0.439262188,0.49883199,0.524627737,0.51693787,0.585980963,0.563616613,0.568120447,0.570883489,0.564074185,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Nigeria,0.302445111,0.450348909,0.864785136,0.953784445,0.657599148,0.438146772,0.247679114,0.207664248,0.10267375,0.101978803,0.081913099,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Northern Mariana Islands,..,30.67188824,43.07263057,45.40685264,47.34496844,..,43.14792233,42.70726952,41.07755222,39.94915562,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Norway,50.28541108,53.45567209,39.7559996,36.62239183,33.68054512,30.79050859,27.95456434,24.52466163,21.22712358,18.3655263,16.62637366,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Oman,5.783041076,10.11646336,11.60622057,11.26976176,10.13073504,9.498990668,9.189647197,9.674230353,9.55550145,10.46067099,9.797586998,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Pakistan,0.759149633,2.122934884,2.644624692,3.612267356,3.510897699,3.247910229,3.271886229,3.497732112,2.645566138,1.880261527,1.60475074,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Palau,..,..,36.51374333,35.08159654,34.07914021,33.56303989,35.29440108,34.72129267,33.7725743,33.8358931,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Panama,8.686990706,14.04783666,14.7460799,14.83348572,14.66281217,14.97705253,14.98784545,14.93277987,14.98712308,15.55809548,15.84531014,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Papua New Guinea,0.726015013,1.205284924,1.020412992,1.359095064,1.766627375,1.85370635,1.939441971,1.912238628,1.940849437,1.965455418,1.977299574,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Paraguay,2.646086932,5.287768634,5.939395494,6.10201086,5.618416028,5.611449215,6.145742693,6.433755078,5.376187247,5.461938972,5.148090129,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Peru,2.592793921,6.604275833,10.74361757,12.26436662,10.79828574,10.97570962,11.38955842,10.55417402,9.855856255,9.343343913,9.744684996,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Philippines,0.984737562,3.942452213,4.510437037,4.462031378,3.569396116,3.741002022,3.612119624,3.200244561,3.090254028,3.166700697,3.705882353,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Poland,8.631729577,28.54017439,24.75515476,22.23790112,20.07155783,17.93658187,15.57380816,21.60689448,25.46258958,23.68726529,24.45125062,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Portugal,24.03431504,41.92625171,39.35861719,40.90755853,42.36354217,42.86393683,42.98528151,42.70105002,43.24629153,44.13751952,45.13534399,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Puerto Rico,27.91902976,34.21905456,25.46249448,24.3554931,24.01345025,22.31996073,19.11826448,17.91705596,22.35657445,22.0949235,22.12092159,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Qatar,19.32166114,26.98212713,19.56164089,18.4096486,15.43110213,16.17037399,19.23454314,19.02472157,18.41289536,17.58814643,19.34322603,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Romania,10.12245326,17.41622452,21.62535041,21.58505394,20.58415452,21.45909857,21.37465116,21.7525705,21.07192513,19.7875723,19.10250394,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Russian Federation,13.97244305,21.85157431,31.69559327,31.5816569,31.27453119,30.78083507,29.45344011,28.3358557,26.82193167,25.02026258,22.77344851,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Rwanda,0.143886866,0.209253039,0.164042492,0.317683331,0.366014404,0.349065869,0.387185988,0.384986331,0.410014869,0.136651055,0.105041696,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Samoa,2.517422405,4.879333845,..,..,4.300404776,..,4.378232719,4.402958418,6.139779285,5.927194816,3.696698055,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,San Marino,42.45286928,75.27902406,69.72404989,66.54505179,63.36800493,60.18101005,59.84574519,59.62859323,58.79192085,52.04075215,50.09078956,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Sao Tome and Principe,1.874015077,3.309234874,4.542563877,4.441237589,4.378661041,4.345523728,4.271709428,3.614638873,3.436391385,3.176333088,2.760496918,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Saudi Arabia,7.61442713,14.71725601,15.55011883,15.56553825,15.28245233,16.68901158,16.97486077,17.13461194,12.33344415,12.53240504,11.95962825,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Senegal,0.589903528,2.087758079,1.942610181,2.214918819,2.639707429,2.598551003,2.477185486,2.431976158,2.144221428,2.005813149,1.857921956,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Serbia,..,..,38.43069201,38.97731437,39.30552061,38.76525573,38.36734973,39.34839116,37.32782922,36.46880745,35.96571027,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Seychelles,12.49244322,25.8492742,24.82925853,28.79097343,24.17002894,30.40555997,22.68597234,23.43006097,22.72951364,22.76276212,22.12171402,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Sierra Leone,0.328495121,0.458481017,0.56940001,0.581438429,0.243394618,0.272781938,0.301067435,0.262636294,0.265898215,0.269048005,0.264289759,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Singapore,34.94034619,49.66580224,38.69097461,38.89562139,39.30128339,38.86804452,37.47880551,36.34692521,36.19110178,35.88090551,35.03885374,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Slovak Republic,13.46885552,31.51408405,23.79607987,22.48175314,20.22331353,19.4113215,17.8994766,17.74433817,16.84334546,15.87848342,15.08022552,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Slovenia,21.05044885,39.47631242,48.13192815,45.93899566,44.33934434,42.73809478,40.39503472,38.53075077,37.08252874,36.22179949,35.11644579,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Solomon Islands,1.499122973,1.864741376,1.588748483,1.592344319,1.595602216,1.559674125,1.466526443,1.357373345,1.313573006,1.272579823,1.242291251,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Somalia,0.237281138,0.338504967,1.094060901,1.066001027,1.037756379,0.908365776,0.686602059,0.609780324,0.529352651,0.458521308,0.4193541,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,South Africa,9.009805811,11.06388832,9.698117399,9.565815908,9.447575885,9.343772102,9.252486164,7.34343727,6.864513362,7.722849232,6.618290551,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,South Sudan,..,..,..,..,0.023118915,0.021192339,0.00138408,0,0,0,0,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Spain,32.41155625,42.45977964,45.47863034,44.24573753,43.69972585,42.75914342,41.86679108,41.30726508,41.17257784,41.52470465,41.31836559,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Sri Lanka,0.700693611,4.071923334,16.85089863,16.67806138,17.23831156,17.2439678,16.34929763,12.72391289,12.63581288,15.21238217,11.39052273,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,St. Kitts and Nevis,23.78468396,48.10732478,39.91391117,39.62807601,37.82090465,37.3789432,37.3245745,35.43023749,35.40856741,35.66165848,31.15650635,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,St. Lucia,12.30279346,31.15661775,23.70118216,22.0097032,21.11084178,20.02777917,20.36932604,18.37902487,17.88254774,18.85723246,18.78780722,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,St. Martin (French part),..,..,..,..,..,..,..,..,..,..,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,St. Vincent and the Grenadines,12.20176915,23.08312557,20.86608402,21.07021575,19.85345238,20.77873387,17.71826685,17.43483309,21.8549707,22.73392214,18.7861668,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Sudan,0.234013756,1.131326974,0.884217469,0.872028592,1.251342621,1.327490385,1.141502934,1.094636104,1.078197403,0.300288664,0.336811346,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Suriname,9.015792941,16.13738246,16.10487182,16.09983602,16.18351874,15.85337539,16.17256674,15.75093273,15.60876959,16.75904722,16.10330133,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Swaziland,1.576394878,2.994975158,3.913758992,3.847903769,4.439181057,6.255367489,3.701507329,3.681431341,3.502394881,3.344952506,3.223709307,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Sweden,68.33306325,68.25750844,57.80458865,55.20770287,50.46184319,47.43590436,43.83288616,41.04463382,39.23233936,36.66915518,34.10494689,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Switzerland,59.07624005,73.06780846,63.08431841,66.27875199,62.67481886,61.89066606,59.04395917,56.86328252,53.62534654,50.25119529,48.42613848,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Syrian Arab Republic,3.986334541,10.23287958,17.85821783,18.40622653,18.89707754,19.67037514,19.43402832,20.22450298,16.50571041,15.89789192,15.21370431,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Tajikistan,4.530621907,3.532341268,3.944055821,4.662837856,4.820732718,4.862537349,4.906985775,5.177979964,5.240846446,5.307544936,5.311409771,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Tanzania,0.286488259,0.510253932,0.292320947,0.396248815,0.388032196,0.347458452,0.369099063,0.335002087,0.298033044,0.273124548,0.240658139,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Thailand,2.340859293,8.968208156,11.17218556,10.87088972,10.29353554,10.00505705,9.548551178,9.037389393,8.464368401,7.876767417,6.967637824,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Timor-Leste,..,..,0.251465374,0.273165249,0.269303812,0.278575162,0.269274198,0.264812041,0.308649742,0.231949708,0.227872874,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Togo,0.277642688,0.879037435,2.353556774,2.908523894,0.95164711,0.931244886,0.927151401,0.917370766,0.762321463,0.734785826,0.46013831,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Tonga,4.604634057,9.901798657,24.80499675,29.93520477,29.77963073,28.69330681,28.58749202,29.43326719,11.34408501,12.42726478,10.26713211,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Trinidad and Tobago,13.4978689,24.98201864,23.91220625,22.92800552,22.08539299,21.90682944,21.42938856,21.71947827,21.49341447,20.11380437,20.17549519,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Tunisia,3.722492416,9.998465368,11.92396449,12.16366841,12.12947348,11.32495799,10.1048422,9.293662583,8.540106373,8.398942329,8.589298798,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Turkey,12.70767329,29.11803964,24.87397907,23.20901929,22.45913106,20.82005142,18.73001341,18.08518266,16.52077706,14.98628337,14.29637846,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Turkmenistan,5.997818975,8.095225083,9.71359071,9.928013108,10.31341761,10.71148545,11.11555519,11.48839176,11.76521352,12.05920848,12.22726083,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Turks and Caicos Islands,..,17.99109981,12.55045623,12.23261811,11.93817959,..,11.41024455,12.08532238,12.15318947,11.64856286,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Tuvalu,1.332741004,7.007113282,10.21659174,8.156606852,12.21125471,14.72978464,14.70588235,14.68205751,15.16070346,20.16942315,20.11667673,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Uganda,0.159031971,0.254073621,0.530167927,0.710597217,0.962461971,1.322545105,0.866552614,0.726056841,0.835230121,0.819134685,0.888012127,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Ukraine,13.60528705,21.23438451,28.36093011,28.15442291,28.10268007,27.68586827,26.75632986,26.152258,24.640343,21.61545521,19.76410238,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,United Arab Emirates,21.94494541,33.70714973,23.47516818,20.47269619,17.52625144,20.45351669,21.37258951,22.31956139,22.26465928,23.58375079,23.42877513,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,United Kingdom,44.33842777,59.75765411,55.74772101,54.3039987,53.82787936,53.26604356,52.8763044,52.8758757,52.35231378,52.01988113,52.19766208,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,United States,53.48158981,67.64469132,53.07653789,49.39483181,47.92742425,45.51084521,43.65124451,41.62871487,39.83315848,38.3996889,37.08686663,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Uruguay,13.35726305,27.97908723,28.64482585,28.37894901,28.53476086,28.51671324,29.77548359,30.77270094,31.67592654,32.25749177,32.36365348,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Uzbekistan,6.824793422,6.665887457,6.84435226,6.777668163,6.813877354,6.84765698,6.937418642,6.91225876,8.551467489,9.480368383,11.34362065,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Vanuatu,1.773134288,3.588064283,4.614060462,3.127369137,3.009322934,2.429087841,1.960673294,2.174764503,2.217180731,1.817816649,1.583143804,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,"Venezuela, RB",7.536224748,10.39008704,22.82255972,24.02363779,24.38735318,24.8551107,25.53433038,25.56725563,25.31015911,24.86233372,24.43273286,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Vietnam,0.142992552,3.143509301,16.90255661,19.75891791,16.14245726,11.31620657,10.52481752,7.335676905,7.266858257,7.843678479,5.943259456,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Virgin Islands (U.S.),45.6926191,62.92726083,69.48346256,70.40270346,71.25265552,..,..,71.27650595,71.26001948,71.09049071,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,West Bank and Gaza,..,8.494457294,9.294021219,9.407580668,8.981130759,9.301932162,9.33636834,9.315707782,9.086579219,8.936393324,9.263857831,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,"Yemen, Rep.",1.056093048,1.978646129,4.427842773,4.485005932,4.596330151,4.612901208,4.628463314,4.683009619,4.680295675,4.679835423,4.646275734,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Zambia,0.829330962,0.824929777,0.727329536,0.704411553,0.895726219,0.628783062,0.586439925,0.796236787,0.761733472,0.748504923,0.63245437,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Zimbabwe,1.182064394,1.994617253,2.722143961,2.987962217,2.898223122,2.66492239,2.197923583,2.149608245,2.25678242,2.217863471,1.974524679,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Arab World,3.385678136,6.982061325,10.27674041,9.943763347,9.830987949,9.818916705,9.590047441,8.898927494,7.977798277,7.822209062,7.717154947,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Caribbean small states,9.513034311,22.04165181,19.30487698,18.82978501,17.99403574,18.02355197,17.6144679,17.57451813,17.03061138,16.91251073,17.27471059,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Central Europe and the Baltics,12.72362647,29.58917935,26.2749382,25.22777657,23.81833034,23.00375438,21.64899493,23.41229762,24.35188049,23.06526856,22.73116187,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Early-demographic dividend,2.044328824,5.247578648,7.463421672,7.498078989,7.533662048,7.313023882,7.172463202,6.654771867,6.181318926,5.56228154,5.480083624,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,East Asia & Pacific,5.375346191,13.93117303,23.18727859,23.20342695,22.31687523,21.4705322,20.91432271,19.82075403,18.48565867,16.83450087,15.56591142,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,East Asia & Pacific (excluding high income),0.751876418,9.195219654,20.64604424,19.47994015,18.47028898,17.54445237,17.0000692,15.79089048,14.57791863,12.83139531,11.50070853,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,East Asia & Pacific (IDA & IBRD countries),0.729974695,9.283381324,20.84432443,19.6633476,18.6408496,17.70336668,17.15209167,15.92783668,14.69983175,12.93178576,11.58474538,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Euro area,39.37202714,52.33001926,48.45231985,51.17846774,50.55433867,49.4983347,48.37559032,47.25944434,46.32958982,45.6703619,45.15172053,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Europe & Central Asia,26.07858945,37.50714921,37.3479873,38.04334074,37.48829574,36.7800042,35.65641234,35.08747575,34.31419969,33.19867855,32.38374053,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Europe & Central Asia (excluding high income),12.60581071,20.72839741,25.8359617,25.63057732,25.5090206,25.25446981,24.22490135,23.55717443,22.45873871,20.97571615,19.73263358,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Europe & Central Asia (IDA & IBRD countries),12.24077114,21.43088503,25.74246318,25.33797004,25.04139033,24.6242439,23.4816443,23.38998994,22.71713334,21.20849065,20.13610586,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,European Union,35.13033777,49.23676907,45.40345892,46.78012279,45.94151259,44.95959852,43.83807593,43.41776775,42.89536724,42.10890339,41.67319123,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Fragile and conflict affected situations,1.012204107,1.733633989,2.702414494,2.696358369,2.711031552,2.701903418,2.613981173,2.592576954,2.429428402,2.349065851,2.371340335,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Heavily indebted poor countries (HIPC),0.36035122,0.734934576,1.090721031,1.081940282,1.104711322,1.120713286,1.088071225,1.022388039,1.030420164,0.957538438,0.934180496,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,High income,41.41161484,54.83202417,46.63699839,48.27557379,47.40532953,46.24035483,45.0301939,44.16206656,42.78085364,41.80650561,41.02550683,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,IBRD only,2.914166388,9.803518422,16.36034541,15.70399988,15.10209082,14.5510988,14.12799385,13.37601913,12.58958967,11.62498293,10.78466473,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,IDA & IBRD total,2.488932872,7.962605629,13.07036886,12.49935923,11.98192589,11.535074,11.17796834,10.58118015,9.923610044,9.134333376,8.473189383,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,IDA blend,1.223975261,1.870836887,2.390097886,2.828829155,2.637400882,2.446691195,2.370510004,2.421364341,2.199682904,1.933289184,1.888452058,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,IDA only,0.473282836,0.931395356,1.622733133,1.57674536,1.619008847,1.61253173,1.606961755,1.585065283,1.473827489,1.381825333,1.3654248,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,IDA total,0.729383276,1.247830691,1.884860386,1.994064145,1.955754599,1.890387945,1.861260339,1.863605025,1.715612882,1.565467187,1.539544451,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Late-demographic dividend,3.260306912,13.01998922,23.61502532,22.33463162,21.11311421,20.34438527,19.74985763,19.00466383,17.98462496,16.89341093,15.34876834,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Latin America & Caribbean,6.219919017,14.52399422,18.33608811,18.10861495,17.94291155,17.94404988,18.1021321,17.77770708,17.4427753,17.34310581,16.89332714,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Latin America & Caribbean (excluding high income),5.907863446,13.9847116,18.08074769,17.84747606,17.70328741,17.7527481,17.95049565,17.59914982,17.21687091,17.11603347,16.66362235,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Latin America & the Caribbean (IDA & IBRD countries),6.074926008,14.54574155,18.41674626,18.1746297,17.99893963,18.01834596,18.1934825,17.85322168,17.48207544,17.37417001,16.9228733,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Least developed countries: UN classification,0.268773965,0.523564238,0.964288425,0.950856734,0.996027293,0.969849186,0.988097133,0.958441321,0.963192634,0.885330118,0.898387269,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Low & middle income,2.412006715,7.712758922,12.90871683,12.35592049,11.85539294,11.42447927,11.08412496,10.44674092,9.762965494,8.984181246,8.318328963,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Low income,0.425709679,0.57903616,1.074301202,1.051950894,1.009786807,1.009939496,0.966004458,0.884237662,0.883224035,0.851992477,0.839928609,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Lower middle income,1.215647834,3.387301535,5.47512817,5.673708226,5.614287543,5.179555484,4.958682175,4.368644163,3.932810133,3.208118108,3.026756185,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Middle East & North Africa,4.570741355,10.28732159,17.12994248,16.98100453,16.72901703,16.92717211,16.88245599,16.30808328,15.26090994,15.32256936,15.17944634,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Middle East & North Africa (excluding high income),3.34987929,8.630231171,16.44714382,16.33200164,16.16756043,16.19908469,16.07995323,15.45612194,14.66749782,14.71559334,14.65565839,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Middle East & North Africa (IDA & IBRD countries),3.34987929,8.631821282,16.53425201,16.41692819,16.25634732,16.28494406,16.16457063,15.53380778,14.73870031,14.78995282,14.72562568,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Middle income,2.567182061,8.353925165,14.02867396,13.51133604,13.0016673,12.54302774,12.18728135,11.50520148,10.76132426,9.912365441,9.184723152,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,North America,53.66206024,67.67271967,53.24169641,49.9953507,48.52344461,46.24882247,44.37748174,42.28171874,40.46305933,38.90503578,37.51384784,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Not classified,..,..,..,..,..,..,..,..,..,..,..,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,OECD members,38.28403932,50.72565338,43.54306782,44.7785716,43.94380202,42.69563734,41.55882545,40.49299875,39.41392974,38.47499532,37.75164232,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Other small states,7.722120238,12.9912334,13.09146409,12.89456519,12.47192959,12.50041965,12.30179547,11.97067418,11.60381749,11.12586201,11.00652026,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Pacific island small states,3.793505686,7.121742339,10.2301606,10.81385405,9.715579114,9.989786498,7.454782448,6.591377248,5.72993685,5.563808818,4.979871404,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Post-demographic dividend,42.20097434,55.01731988,47.47756246,49.29946272,48.54417794,47.35103424,46.24147974,45.06087689,43.8132998,42.75096216,41.8636408,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Pre-demographic dividend,0.480711036,0.643153378,0.938019887,1.061075192,0.976594727,0.93367728,0.879773115,0.81863575,0.817987034,0.750631025,0.712283254,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,Small states,7.894114289,14.6912302,14.21384283,13.98859548,13.40917367,13.46001737,13.04653893,12.73103528,12.28203605,11.89583233,11.83560256,..
Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,South Asia,0.560132196,2.683385178,3.121418133,3.074498648,2.921153846,2.705280434,2.556659381,2.40290222,2.159909543,1.995765522,1.829379723,..
